frame_path,cell_index,green_ratio,fast_density,edge_density,tree_present
./datasets/Organised/20260306-handFlying-2/106691897.jpg,2,0.7473988439306358,0.015028901734104046,0.10751445086705202,1
./datasets/Organised/20260306-handFlying-2/106858559.jpg,0,0.22157996146435452,0.012524084778420038,0.08564547206165703,1
./datasets/Organised/20260306-handFlying-2/106858559.jpg,1,0.4529865125240848,0.016570327552986513,0.11772639691714837,1
./datasets/Organised/20260306-handFlying-2/106858559.jpg,2,0.8312138728323699,0.008092485549132947,0.06483622350674374,1
./datasets/Organised/20260306-handFlying-2/106991912.jpg,0,0.10279383429672447,0.010404624277456647,0.06666666666666667,1
./datasets/Organised/20260306-handFlying-2/106991912.jpg,1,0.5629094412331407,0.016473988439306357,0.10944123314065511,1
./datasets/Organised/20260306-handFlying-2/106991912.jpg,2,0.8842003853564547,0.006551059730250481,0.060404624277456645,1
./datasets/Organised/20260306-handFlying-2/107125275.jpg,0,0.04942196531791908,0.0064547206165703275,0.048458574181117535,0
./datasets/Organised/20260306-handFlying-2/107125275.jpg,1,0.5973988439306358,0.014836223506743738,0.10279383429672447,1
./datasets/Organised/20260306-handFlying-2/107125275.jpg,2,0.8533718689788053,0.008285163776493257,0.06473988439306358,1
./datasets/Organised/20260306-handFlying-2/107258585.jpg,0,0.07071290944123314,0.00838150289017341,0.06127167630057803,0
./datasets/Organised/20260306-handFlying-2/107258585.jpg,1,0.49200385356454723,0.016570327552986513,0.10558766859344894,1
./datasets/Organised/20260306-handFlying-2/107258585.jpg,2,0.6695568400770713,0.005973025048169557,0.05616570327552987,1
./datasets/Organised/20260306-handFlying-2/107425223.jpg,0,0.2001926782273603,0.010597302504816955,0.06946050096339114,1
./datasets/Organised/20260306-handFlying-2/107425223.jpg,1,0.7726396917148363,0.009922928709055878,0.07292870905587669,1
./datasets/Organised/20260306-handFlying-2/107425223.jpg,2,0.8227360308285164,0.0076107899807321775,0.05443159922928709,1
./datasets/Organised/20260306-handFlying-2/107558564.jpg,0,0.22504816955684007,0.016570327552986513,0.09836223506743738,1
./datasets/Organised/20260306-handFlying-2/107558564.jpg,1,0.7944123314065511,0.008959537572254336,0.059248554913294796,1
./datasets/Organised/20260306-handFlying-2/107558564.jpg,2,0.9096339113680154,0.004624277456647399,0.051541425818882464,1
./datasets/Organised/20260306-handFlying-2/107725220.jpg,0,0.30973025048169556,0.014932562620423893,0.10327552986512524,1
./datasets/Organised/20260306-handFlying-2/107725220.jpg,1,0.8365125240847784,0.004913294797687861,0.042870905587668595,1
./datasets/Organised/20260306-handFlying-2/107725220.jpg,2,0.9401734104046243,0.005009633911368015,0.048747591522158,1
./datasets/Organised/20260306-handFlying-2/107858562.jpg,0,0.3109826589595376,0.014547206165703276,0.10183044315992293,1
./datasets/Organised/20260306-handFlying-2/107858562.jpg,1,0.9549132947976878,0.0024084778420038534,0.025722543352601157,1
./datasets/Organised/20260306-handFlying-2/107858562.jpg,2,0.934393063583815,0.005587668593448941,0.046242774566473986,1
./datasets/Organised/20260306-handFlying-2/107991892.jpg,0,0.3588631984585742,0.018015414258188825,0.11339113680154142,1
./datasets/Organised/20260306-handFlying-2/107991892.jpg,1,0.9528901734104046,0.002697495183044316,0.026782273603082853,1
./datasets/Organised/20260306-handFlying-2/107991892.jpg,2,0.9092485549132948,0.007032755298651252,0.06579961464354528,1
./datasets/Organised/20260306-handFlying-2/108125234.jpg,0,0.32524084778420037,0.0128131021194605,0.0815028901734104,1
./datasets/Organised/20260306-handFlying-2/108125234.jpg,1,0.8797687861271676,0.005009633911368015,0.036223506743737956,1
./datasets/Organised/20260306-handFlying-2/108125234.jpg,2,0.8807321772639691,0.006647398843930636,0.06069364161849711,1
./datasets/Organised/20260306-handFlying-2/108291880.jpg,0,0.27620423892100193,0.005491329479768786,0.037764932562620424,1
./datasets/Organised/20260306-handFlying-2/108291880.jpg,1,0.7760115606936416,0.006551059730250481,0.04710982658959537,1
./datasets/Organised/20260306-handFlying-2/108291880.jpg,2,0.9142581888246628,0.0072254335260115606,0.0653179190751445,1
./datasets/Organised/20260306-handFlying-2/108425214.jpg,0,0.28535645472061655,0.0045279383429672445,0.027071290944123316,1
./datasets/Organised/20260306-handFlying-2/108425214.jpg,1,0.7997109826589596,0.008477842003853564,0.05308285163776493,1
./datasets/Organised/20260306-handFlying-2/108425214.jpg,2,0.9742774566473988,0.0038535645472061657,0.03603082851637765,1
./datasets/Organised/20260306-handFlying-2/108591886.jpg,0,0.24190751445086706,0.005009633911368015,0.027552986512524084,1
./datasets/Organised/20260306-handFlying-2/108591886.jpg,1,0.752504816955684,0.010404624277456647,0.06194605009633911,1
./datasets/Organised/20260306-handFlying-2/108591886.jpg,2,0.9786127167630058,0.0030828516377649326,0.026396917148362235,1
./datasets/Organised/20260306-handFlying-2/108791873.jpg,0,0.10722543352601156,0.004816955684007707,0.026685934489402697,1
./datasets/Organised/20260306-handFlying-2/108791873.jpg,1,0.565028901734104,0.008959537572254336,0.05809248554913295,1
./datasets/Organised/20260306-handFlying-2/108791873.jpg,2,0.9441233140655106,0.00674373795761079,0.052890173410404626,1
./datasets/Organised/20260306-handFlying-2/108891877.jpg,0,0.12273603082851638,0.0037572254335260114,0.026204238921001925,1
./datasets/Organised/20260306-handFlying-2/108891877.jpg,1,0.5956647398843931,0.009826589595375723,0.06377649325626204,1
./datasets/Organised/20260306-handFlying-2/108891877.jpg,2,0.9419075144508671,0.006165703275529865,0.057803468208092484,1
./datasets/Organised/20260306-handFlying-2/109025205.jpg,0,0.1628131021194605,0.004913294797687861,0.028034682080924855,1
./datasets/Organised/20260306-handFlying-2/109025205.jpg,1,0.6647398843930635,0.008477842003853564,0.04797687861271676,1
./datasets/Organised/20260306-handFlying-2/109025205.jpg,2,0.9705202312138729,0.0032755298651252407,0.03641618497109827,1
./datasets/Organised/20260306-handFlying-2/109191875.jpg,0,0.23699421965317918,0.0068400770712909445,0.0407514450867052,1
./datasets/Organised/20260306-handFlying-2/109191875.jpg,1,0.6887283236994219,0.006551059730250481,0.05529865125240848,1
./datasets/Organised/20260306-handFlying-2/109191875.jpg,2,0.9332369942196532,0.0056840077071290945,0.06117533718689788,1
./datasets/Organised/20260306-handFlying-2/109325229.jpg,0,0.2308285163776493,0.0060693641618497106,0.034007707129094414,1
./datasets/Organised/20260306-handFlying-2/109325229.jpg,1,0.6795761078998073,0.007514450867052023,0.06695568400770713,1
./datasets/Organised/20260306-handFlying-2/109325229.jpg,2,0.9145472061657033,0.004720616570327553,0.048073217726396916,1
./datasets/Organised/20260306-handFlying-2/109458540.jpg,0,0.2617533718689788,0.005394990366088632,0.04229287090558767,1
./datasets/Organised/20260306-handFlying-2/109458540.jpg,1,0.6597302504816955,0.0052986512524084775,0.050385356454720615,1
./datasets/Organised/20260306-handFlying-2/109458540.jpg,2,0.9621387283236994,0.00394990366088632,0.040655105973025046,1
./datasets/Organised/20260306-handFlying-2/109591885.jpg,0,0.17572254335260115,0.008188824662813102,0.04315992292870906,1
./datasets/Organised/20260306-handFlying-2/109591885.jpg,1,0.5744701348747592,0.006551059730250481,0.04951830443159923,1
./datasets/Organised/20260306-handFlying-2/109591885.jpg,2,0.9527938342967245,0.0037572254335260114,0.04816955684007707,1
./datasets/Organised/20260306-handFlying-2/109725252.jpg,0,0.06435452793834297,0.002890173410404624,0.021001926782273604,0
./datasets/Organised/20260306-handFlying-2/109725252.jpg,1,0.4237957610789981,0.0064547206165703275,0.048458574181117535,1
./datasets/Organised/20260306-handFlying-2/109725252.jpg,2,0.923699421965318,0.007129094412331407,0.06560693641618497,1
./datasets/Organised/20260306-handFlying-2/109858583.jpg,0,0.05568400770712909,0.0035645472061657034,0.024759152215799614,0
./datasets/Organised/20260306-handFlying-2/109858583.jpg,1,0.44913294797687864,0.007418111753371869,0.051445086705202314,1
./datasets/Organised/20260306-handFlying-2/109858583.jpg,2,0.8716763005780347,0.00510597302504817,0.05722543352601156,1
./datasets/Organised/20260306-handFlying-2/110025200.jpg,0,0.016666666666666666,0.0019267822736030828,0.016377649325626204,0
./datasets/Organised/20260306-handFlying-2/110025200.jpg,1,0.3571290944123314,0.009441233140655106,0.06117533718689788,1
./datasets/Organised/20260306-handFlying-2/110025200.jpg,2,0.4090558766859345,0.010115606936416185,0.06724470134874759,1
./datasets/Organised/20260306-handFlying-2/110225197.jpg,0,0.0128131021194605,0.0009633911368015414,0.009248554913294798,0
./datasets/Organised/20260306-handFlying-2/110225197.jpg,1,0.19065510597302504,0.007514450867052023,0.05134874759152216,1
./datasets/Organised/20260306-handFlying-2/110225197.jpg,2,0.26676300578034684,0.008092485549132947,0.06387283236994219,1
./datasets/Organised/20260306-handFlying-2/110325204.jpg,0,0.053660886319845856,0.005009633911368015,0.0315028901734104,0
./datasets/Organised/20260306-handFlying-2/110325204.jpg,1,0.07475915221579961,0.0038535645472061657,0.027938342967244702,0
./datasets/Organised/20260306-handFlying-2/110325204.jpg,2,0.26233140655105974,0.006358381502890174,0.047398843930635835,1
./datasets/Organised/20260306-handFlying-2/110458527.jpg,0,0.08314065510597303,0.007418111753371869,0.03998073217726397,0
./datasets/Organised/20260306-handFlying-2/110458527.jpg,1,0.008959537572254336,0.0017341040462427746,0.014258188824662813,0
./datasets/Organised/20260306-handFlying-2/110458527.jpg,2,0.4026974951830443,0.015028901734104046,0.09460500963391137,1
./datasets/Organised/20260306-handFlying-2/110625203.jpg,0,0.06801541425818883,0.005973025048169557,0.03651252408477842,0
./datasets/Organised/20260306-handFlying-2/110625203.jpg,1,0.010597302504816955,0.0015414258188824663,0.01348747591522158,0
./datasets/Organised/20260306-handFlying-2/110625203.jpg,2,0.49277456647398843,0.019845857418111755,0.1363198458574181,1
./datasets/Organised/20260306-handFlying-2/110725258.jpg,0,0.0489402697495183,0.004142581888246628,0.029672447013487476,0
./datasets/Organised/20260306-handFlying-2/110725258.jpg,1,0.0037572254335260114,0.0005780346820809249,0.004238921001926782,0
./datasets/Organised/20260306-handFlying-2/110725258.jpg,2,0.4239884393063584,0.018208092485549134,0.12177263969171484,1
./datasets/Organised/20260306-handFlying-2/110891863.jpg,0,0.06021194605009634,0.0056840077071290945,0.032177263969171484,0
./datasets/Organised/20260306-handFlying-2/110891863.jpg,1,0.0003853564547206166,0.0,0.000674373795761079,0
./datasets/Organised/20260306-handFlying-2/110891863.jpg,2,0.3622350674373796,0.012138728323699421,0.08526011560693642,1
./datasets/Organised/20260306-handFlying-2/110991867.jpg,0,0.08689788053949904,0.007514450867052023,0.04826589595375722,0
./datasets/Organised/20260306-handFlying-2/110991867.jpg,1,0.0,0.0,0.0,0
./datasets/Organised/20260306-handFlying-2/110991867.jpg,2,0.34585741811175336,0.006647398843930636,0.0523121387283237,1
./datasets/Organised/20260306-handFlying-2/111125198.jpg,0,0.0873795761078998,0.008188824662813102,0.046242774566473986,0
./datasets/Organised/20260306-handFlying-2/111125198.jpg,1,0.0022157996146435453,0.0001926782273603083,0.0024084778420038534,0
./datasets/Organised/20260306-handFlying-2/111125198.jpg,2,0.39258188824662815,0.0060693641618497106,0.0453757225433526,1
./datasets/Organised/20260306-handFlying-2/111258525.jpg,0,0.06290944123314066,0.005876685934489403,0.029479768786127167,0
./datasets/Organised/20260306-handFlying-2/111258525.jpg,1,0.005876685934489403,0.0010597302504816955,0.0068400770712909445,0
./datasets/Organised/20260306-handFlying-2/111258525.jpg,2,0.5502890173410404,0.005587668593448941,0.03275529865125241,1
./datasets/Organised/20260306-handFlying-2/111391861.jpg,0,0.0,0.0,0.0,0
./datasets/Organised/20260306-handFlying-2/111391861.jpg,1,0.005009633911368015,0.0010597302504816955,0.00838150289017341,0
./datasets/Organised/20260306-handFlying-2/111391861.jpg,2,0.6502890173410405,0.005009633911368015,0.04354527938342967,1
./datasets/Organised/20260306-handFlying-2/111491862.jpg,0,0.0,0.0,0.0,0
./datasets/Organised/20260306-handFlying-2/111491862.jpg,1,0.004816955684007707,0.001445086705202312,0.007514450867052023,0
./datasets/Organised/20260306-handFlying-2/111491862.jpg,2,0.6692678227360308,0.00838150289017341,0.058959537572254334,1
./datasets/Organised/20260306-handFlying-2/111625187.jpg,0,0.0,0.0,0.0,0
./datasets/Organised/20260306-handFlying-2/111625187.jpg,1,0.0056840077071290945,0.0029865125240847784,0.007803468208092485,0
./datasets/Organised/20260306-handFlying-2/111625187.jpg,2,0.6599229287090559,0.01001926782273603,0.06657032755298652,1
./datasets/Organised/20260306-handFlying-2/111958705.jpg,0,0.0,0.0,0.0,0
./datasets/Organised/20260306-handFlying-2/111958705.jpg,1,0.0019267822736030828,0.0004816955684007707,0.003371868978805395,0
./datasets/Organised/20260306-handFlying-2/111958705.jpg,2,0.6908477842003854,0.011078998073217727,0.07822736030828516,1
./datasets/Organised/20260306-handFlying-2/112091852.jpg,0,0.0,0.0,0.0,0
./datasets/Organised/20260306-handFlying-2/112091852.jpg,1,0.018111753371868978,0.002023121387283237,0.011560693641618497,0
./datasets/Organised/20260306-handFlying-2/112091852.jpg,2,0.730635838150289,0.009826589595375723,0.08092485549132948,1
./datasets/Organised/20260306-handFlying-2/112491876.jpg,0,0.0,0.0,0.0,0
./datasets/Organised/20260306-handFlying-2/112491876.jpg,1,0.027071290944123316,0.002697495183044316,0.016184971098265895,0
./datasets/Organised/20260306-handFlying-2/112491876.jpg,2,0.623121387283237,0.009633911368015413,0.07678227360308285,1
./datasets/Organised/20260306-handFlying-2/112958676.jpg,0,0.0,0.0,0.0,0
./datasets/Organised/20260306-handFlying-2/112958676.jpg,1,0.18670520231213872,0.006936416184971098,0.038053949903660886,1
./datasets/Organised/20260306-handFlying-2/112958676.jpg,2,0.9795761078998073,0.0036608863198458576,0.032177263969171484,1
./datasets/Organised/20260306-handFlying-2/113091856.jpg,0,0.0,0.0,0.0,0
./datasets/Organised/20260306-handFlying-2/113091856.jpg,1,0.48988439306358383,0.005780346820809248,0.04267822736030828,1
./datasets/Organised/20260306-handFlying-2/113091856.jpg,2,0.9315028901734104,0.009633911368015413,0.0815028901734104,1
./datasets/Organised/20260306-handFlying-2/113258508.jpg,0,0.002023121387283237,0.00028901734104046245,0.00394990366088632,0
./datasets/Organised/20260306-handFlying-2/113258508.jpg,1,0.6759152215799614,0.007032755298651252,0.06011560693641618,1
./datasets/Organised/20260306-handFlying-2/113258508.jpg,2,0.7165703275529866,0.005491329479768786,0.05250481695568401,1
./datasets/Organised/20260306-handFlying-2/113391844.jpg,0,0.01233140655105973,0.0023121387283236996,0.013776493256262042,0
./datasets/Organised/20260306-handFlying-2/113391844.jpg,1,0.8358381502890173,0.005394990366088632,0.049903660886319846,1
./datasets/Organised/20260306-handFlying-2/113391844.jpg,2,0.6439306358381502,0.00953757225433526,0.07813102119460501,1
./datasets/Organised/20260306-handFlying-2/113558513.jpg,0,0.12186897880539499,0.005491329479768786,0.03786127167630058,1
./datasets/Organised/20260306-handFlying-2/113558513.jpg,1,0.9278420038535645,0.005491329479768786,0.045472061657032756,1
./datasets/Organised/20260306-handFlying-2/113558513.jpg,2,0.6273603082851638,0.011368015414258189,0.0882466281310212,1
./datasets/Organised/20260306-handFlying-2/113691841.jpg,0,0.285645472061657,0.006165703275529865,0.0394990366088632,1
./datasets/Organised/20260306-handFlying-2/113691841.jpg,1,0.9448940269749518,0.005202312138728324,0.044701348747591525,1
./datasets/Organised/20260306-handFlying-2/113691841.jpg,2,0.6346820809248555,0.011946050096339113,0.08747591522157996,1
./datasets/Organised/20260306-handFlying-2/113825169.jpg,0,0.4619460500963391,0.007418111753371869,0.0523121387283237,1
./datasets/Organised/20260306-handFlying-2/113825169.jpg,1,0.7784200385356455,0.005587668593448941,0.04865125240847784,1
./datasets/Organised/20260306-handFlying-2/113825169.jpg,2,0.8092485549132948,0.010597302504816955,0.08439306358381503,1
./datasets/Organised/20260306-handFlying-2/113991838.jpg,0,0.6492292870905587,0.008477842003853564,0.06358381502890173,1
./datasets/Organised/20260306-handFlying-2/113991838.jpg,1,0.6384393063583815,0.007032755298651252,0.05077071290944123,1
./datasets/Organised/20260306-handFlying-2/113991838.jpg,2,0.9106936416184971,0.011271676300578034,0.10953757225433526,1
./datasets/Organised/20260306-handFlying-2/114125176.jpg,0,0.571290944123314,0.0128131021194605,0.07976878612716763,1
./datasets/Organised/20260306-handFlying-2/114125176.jpg,1,0.6167630057803468,0.00674373795761079,0.05192678227360308,1
./datasets/Organised/20260306-handFlying-2/114125176.jpg,2,0.9036608863198459,0.0128131021194605,0.11791907514450867,1
./datasets/Organised/20260306-handFlying-2/114291832.jpg,0,0.5667630057803468,0.014932562620423893,0.08728323699421965,1
./datasets/Organised/20260306-handFlying-2/114291832.jpg,1,0.6313102119460501,0.007129094412331407,0.04460500963391137,1
./datasets/Organised/20260306-handFlying-2/114291832.jpg,2,0.9457610789980733,0.009441233140655106,0.0850674373795761,1
./datasets/Organised/20260306-handFlying-2/114458507.jpg,0,0.6200385356454721,0.01464354527938343,0.09354527938342967,1
./datasets/Organised/20260306-handFlying-2/114458507.jpg,1,0.6245664739884393,0.004816955684007707,0.038535645472061654,1
./datasets/Organised/20260306-handFlying-2/114458507.jpg,2,0.9237957610789981,0.011657032755298651,0.10028901734104047,1
./datasets/Organised/20260306-handFlying-2/114591848.jpg,0,0.5951830443159923,0.015317919075144508,0.10192678227360308,1
./datasets/Organised/20260306-handFlying-2/114591848.jpg,1,0.628131021194605,0.005780346820809248,0.0626204238921002,1
./datasets/Organised/20260306-handFlying-2/114591848.jpg,2,0.852504816955684,0.01878612716763006,0.15500963391136802,1
./datasets/Organised/20260306-handFlying-2/114758500.jpg,0,0.42697495183044315,0.013872832369942197,0.09123314065510597,1
./datasets/Organised/20260306-handFlying-2/114758500.jpg,1,0.7014450867052023,0.0064547206165703275,0.05973025048169557,1
./datasets/Organised/20260306-handFlying-2/114758500.jpg,2,0.8608863198458574,0.019364161849710983,0.14026974951830443,1
./datasets/Organised/20260306-handFlying-2/114925166.jpg,0,0.41358381502890174,0.013969171483622351,0.08940269749518305,1
./datasets/Organised/20260306-handFlying-2/114925166.jpg,1,0.6861271676300578,0.011368015414258189,0.0907514450867052,1
./datasets/Organised/20260306-handFlying-2/114925166.jpg,2,0.830635838150289,0.021001926782273604,0.16772639691714836,1
./datasets/Organised/20260306-handFlying-2/115058496.jpg,0,0.4073217726396917,0.014065510597302504,0.0825626204238921,1
./datasets/Organised/20260306-handFlying-2/115058496.jpg,1,0.7508670520231214,0.006165703275529865,0.0476878612716763,1
./datasets/Organised/20260306-handFlying-2/115058496.jpg,2,0.8888246628131021,0.014547206165703276,0.11657032755298652,1
./datasets/Organised/20260306-handFlying-2/115225159.jpg,0,0.3599229287090559,0.012716763005780347,0.08439306358381503,1
./datasets/Organised/20260306-handFlying-2/115225159.jpg,1,0.8620423892100193,0.00510597302504817,0.04566473988439306,1
./datasets/Organised/20260306-handFlying-2/115225159.jpg,2,0.8710982658959537,0.019171483622350674,0.14036608863198458,1
./datasets/Organised/20260306-handFlying-2/115358614.jpg,0,0.40163776493256265,0.012042389210019268,0.07822736030828516,1
./datasets/Organised/20260306-handFlying-2/115358614.jpg,1,0.9690751445086705,0.004142581888246628,0.04518304431599229,1
./datasets/Organised/20260306-handFlying-2/115358614.jpg,2,0.8386319845857418,0.016666666666666666,0.1186897880539499,1
./datasets/Organised/20260306-handFlying-2/115525168.jpg,0,0.4546242774566474,0.010115606936416185,0.06965317919075145,1
./datasets/Organised/20260306-handFlying-2/115525168.jpg,1,0.9786127167630058,0.0030828516377649326,0.03420038535645472,1
./datasets/Organised/20260306-handFlying-2/115525168.jpg,2,0.8434489402697495,0.018689788053949902,0.12379576107899808,1
./datasets/Organised/20260306-handFlying-2/115658489.jpg,0,0.579383429672447,0.006358381502890174,0.05443159922928709,1
./datasets/Organised/20260306-handFlying-2/115658489.jpg,1,0.964354527938343,0.005491329479768786,0.052986512524084775,1
./datasets/Organised/20260306-handFlying-2/115658489.jpg,2,0.7128131021194605,0.01840077071290944,0.12784200385356453,1
./datasets/Organised/20260306-handFlying-2/115825177.jpg,0,0.6060693641618498,0.0076107899807321775,0.05828516377649326,1
./datasets/Organised/20260306-handFlying-2/115825177.jpg,1,0.8873795761078999,0.013776493256262042,0.11252408477842003,1
./datasets/Organised/20260306-handFlying-2/115825177.jpg,2,0.6863198458574181,0.01233140655105973,0.09942196531791908,1
./datasets/Organised/20260306-handFlying-2/115958494.jpg,0,0.6105973025048169,0.005780346820809248,0.047013487475915224,1
./datasets/Organised/20260306-handFlying-2/115958494.jpg,1,0.8996146435452794,0.011464354527938344,0.08959537572254335,1
./datasets/Organised/20260306-handFlying-2/115958494.jpg,2,0.6841040462427745,0.011464354527938344,0.09942196531791908,1
./datasets/Organised/20260306-handFlying-2/116091818.jpg,0,0.6315028901734104,0.007321772639691715,0.05973025048169557,1
./datasets/Organised/20260306-handFlying-2/116091818.jpg,1,0.8577071290944124,0.013198458574181117,0.1105009633911368,1
./datasets/Organised/20260306-handFlying-2/116091818.jpg,2,0.6705202312138728,0.013680154142581889,0.11078998073217726,1
./datasets/Organised/20260306-handFlying-2/116258491.jpg,0,0.6197495183044316,0.008574181117533719,0.06117533718689788,1
./datasets/Organised/20260306-handFlying-2/116258491.jpg,1,0.8633911368015414,0.013776493256262042,0.10664739884393064,1
./datasets/Organised/20260306-handFlying-2/116258491.jpg,2,0.6769749518304432,0.013294797687861272,0.10982658959537572,1
./datasets/Organised/20260306-handFlying-2/116391825.jpg,0,0.5890173410404624,0.005973025048169557,0.057321772639691716,1
./datasets/Organised/20260306-handFlying-2/116391825.jpg,1,0.879383429672447,0.012909441233140655,0.09961464354527938,1
./datasets/Organised/20260306-handFlying-2/116391825.jpg,2,0.6825626204238922,0.013198458574181117,0.10491329479768786,1
./datasets/Organised/20260306-handFlying-2/116558479.jpg,0,0.5830443159922929,0.006936416184971098,0.05982658959537572,1
