frame_path,cell_index,row_index,col_index,green_ratio,fast_density,gftt_density,vert_edge_density,hor_edge_density,vert_hor_ratio,grad_mag_density,canny_density,entropy,component_ratio,component_height_ratio,component_width_ratio,semantic_tree_ratio,semantic_floor_ratio,floor_overlap,depth_slope,depth_std,depth_edge_density,semantic_tree_majority,semantic_floor_like,majority_tree_like,floor_like,tree_present
./datasets/Organised/20260306-handFlying-2/262091215.jpg,8,2,2,0.2501926782273603,0.016473988439306357,0.0035645472061657034,0.20510597302504818,0.20057803468208094,1.0225693495341748,0.247495183044316,0.11194605009633911,2098.186331391701,0.21459537572254336,1.0,0.3815028901734104,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,1
./datasets/Organised/20260306-handFlying-2/90792024.jpg,7,2,1,0.05905587668593449,0.010886319845857417,0.004142581888246628,0.12186897880539499,0.146242774566474,0.8333276350850776,0.17061657032755298,0.07957610789980732,2687.944604415635,0.01579961464354528,0.11666666666666667,0.4277456647398844,0.0,0.0,0.05279383429672447,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/237990857.jpg,6,2,0,0.023121387283236993,0.004335260115606936,0.0016377649325626203,0.06271676300578034,0.049132947976878616,1.2764446088332553,0.0697495183044316,0.03352601156069364,4663.793095984571,0.0056840077071290945,0.26666666666666666,0.057803468208092484,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/279557235.jpg,6,2,0,0.44701348747591524,0.007996146435452794,0.0045279383429672445,0.1199421965317919,0.13834296724470135,0.8669853765263172,0.15578034682080924,0.06946050096339114,7938.39007837066,0.42866088631984584,0.7,0.976878612716763,0.0,0.0,0.44633911368015416,-1.0,-1.0,-1.0,0,0,0,1,0
./datasets/Organised/20260306-handFlying-2/152191536.jpg,8,2,2,0.004720616570327553,0.002119460500963391,0.0012524084778420038,0.02447013487475915,0.02601156069364162,0.9407045758759347,0.031021194605009635,0.01464354527938343,478.60668637070694,0.0029383429672447015,0.08333333333333333,0.06936416184971098,0.0,0.0,9.633911368015414e-05,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/174891378.jpg,7,2,1,0.23766859344894026,0.009922928709055878,0.0030828516377649326,0.13680154142581888,0.13246628131021196,1.03271947663406,0.16435452793834296,0.06676300578034682,3551.999324057677,0.18636801541425818,0.45,0.5491329479768786,0.0,0.0,0.20520231213872833,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/234057555.jpg,8,2,2,0.12061657032755299,0.011657032755298651,0.0027938342967244703,0.13265895953757226,0.13699421965317918,0.9683473618525908,0.16107899807321774,0.06657032755298652,1627.4992346609201,0.06950867052023121,0.75,0.26011560693641617,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,1
./datasets/Organised/20260306-handFlying-2/134691687.jpg,6,2,0,0.0010597302504816955,0.0024084778420038534,0.0009633911368015414,0.02447013487475915,0.0197495183044316,1.2389616564780768,0.02880539499036609,0.016473988439306357,651.1362235067437,0.0005780346820809249,0.08333333333333333,0.023121387283236993,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/221324321.jpg,7,2,1,0.47832369942196534,0.02254335260115607,0.0068400770712909445,0.29826589595375724,0.3246628131021195,0.9186915323388412,0.38429672447013485,0.1655105973025048,15493.505402888688,0.44995183044315995,0.7,1.0,0.0,0.0,0.4478805394990366,-1.0,-1.0,-1.0,0,0,0,1,0
./datasets/Organised/20260306-handFlying-2/214124395.jpg,7,2,1,0.10520231213872833,0.004624277456647399,0.002023121387283237,0.07225433526011561,0.0850674373795761,0.8493671388098519,0.0989402697495183,0.042870905587668595,2134.899925787326,0.05048169556840077,0.3,0.26011560693641617,0.0,0.0,0.1058766859344894,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/173324708.jpg,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/59392280.jpg,8,2,2,0.09527938342967245,0.00953757225433526,0.004624277456647399,0.13227360308285163,0.13053949903660886,1.0132763706208656,0.1598265895953757,0.0800578034682081,8509.283520405701,0.08439306358381503,0.5166666666666667,0.2543352601156069,0.0,0.0,0.08853564547206166,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/71492186.jpg,7,2,1,0.21396917148362235,0.008574181117533719,0.00394990366088632,0.11078998073217726,0.11454720616570327,0.9671908835648685,0.13670520231213873,0.06445086705202312,3150.000692555715,0.1454238921001927,0.8666666666666667,0.3699421965317919,0.0,0.0,0.05789980732177264,-1.0,-1.0,-1.0,0,0,0,0,1
./datasets/Organised/20260306-handFlying-2/110891863.jpg,8,2,2,0.2229287090558767,0.014065510597302504,0.00394990366088632,0.16435452793834296,0.19922928709055876,0.8249475034066318,0.22687861271676302,0.09720616570327553,2461.2632326506064,0.09913294797687862,0.5833333333333334,0.43352601156069365,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,1
./datasets/Organised/20260306-handFlying-2/243157481.jpg,8,2,2,0.04576107899807322,0.004816955684007707,0.0022157996146435453,0.07013487475915221,0.0779383429672447,0.8998648447501997,0.09450867052023121,0.04344894026974952,3084.59966233976,0.018111753371868978,0.11666666666666667,0.4508670520231214,0.0,0.0,0.028227360308285165,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/47792364.jpg,6,2,0,0.6598265895953758,0.01348747591522158,0.005587668593448941,0.174373795761079,0.1914258188824663,0.9109162278256443,0.22071290944123315,0.09354527938342967,9572.388909307583,0.6690751445086706,0.9166666666666666,1.0,0.0,0.0,0.6596339113680154,-1.0,-1.0,-1.0,0,0,0,1,0
./datasets/Organised/20260306-handFlying-2/92625326.jpg,8,2,2,0.010404624277456647,0.0056840077071290945,0.003468208092485549,0.0800578034682081,0.0733140655105973,1.0919693368702803,0.09605009633911368,0.047013487475915224,1204.0263858817718,0.001300578034682081,0.11666666666666667,0.057803468208092484,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/211924441.jpg,8,2,2,0.12090558766859345,0.011271676300578034,0.0027938342967244703,0.13641618497109825,0.129383429672447,1.0543477705660025,0.1622350674373796,0.07061657032755299,1594.773268179135,0.08713872832369943,0.5166666666666667,0.4161849710982659,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,1
./datasets/Organised/20260306-handFlying-2/42192407.jpg,6,2,0,0.051734104046242776,0.009730250481695568,0.004142581888246628,0.12148362235067438,0.1233140655105973,0.9851482610633204,0.16290944123314066,0.07023121387283238,1151.501641291798,0.006310211946050096,0.23333333333333334,0.07514450867052024,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/50459007.jpg,8,2,2,0.06242774566473988,0.009152215799614644,0.0045279383429672445,0.1186897880539499,0.11772639691714837,1.0081747423454783,0.14258188824662812,0.06830443159922929,5072.877511545844,0.039884393063583816,0.38333333333333336,0.1676300578034682,0.0,0.0,0.053275529865125244,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/182957957.jpg,6,2,0,0.25616570327552984,0.018304431599229287,0.006262042389210019,0.2302504816955684,0.21820809248554912,1.0551828022969147,0.2823699421965318,0.12061657032755299,6303.60490838503,0.16840077071290943,0.6666666666666666,0.5895953757225434,0.0,0.0,0.1800578034682081,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/59258964.jpg,8,2,2,0.08622350674373795,0.010308285163776493,0.004913294797687861,0.1272639691714836,0.13246628131021196,0.9607200201645021,0.15558766859344894,0.07225433526011561,6792.443147894462,0.07129094412331406,0.48333333333333334,0.2543352601156069,0.0,0.0,0.06994219653179191,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/56958955.jpg,8,2,2,0.12822736030828516,0.013583815028901734,0.004720616570327553,0.1567437379576108,0.15578034682080924,1.006177832946255,0.1947013487475915,0.09383429672447013,8105.057355370673,0.11734104046242774,0.55,0.44508670520231214,0.0,0.0,0.11628131021194606,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/206224440.jpg,8,2,2,0.34971098265895956,0.018882466281310212,0.004431599229287091,0.22716763005780347,0.252504816955684,0.8996530566964028,0.2902697495183044,0.12119460500963392,7808.092292676,0.22389210019267822,1.0,0.3179190751445087,0.0,0.0,0.12302504816955684,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/142791611.jpg,7,2,1,0.0004816955684007707,0.0022157996146435453,0.0008670520231213873,0.023121387283236993,0.018978805394990365,1.2182099237613775,0.02726396917148362,0.01628131021194605,438.6286556981152,0.0001926782273603083,0.05,0.017341040462427744,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/123725093.jpg,8,2,2,0.040655105973025046,0.006262042389210019,0.0035645472061657034,0.0838150289017341,0.09499036608863198,0.8823436524065802,0.11348747591522158,0.048747591522158,2036.8272624841752,0.020712909441233142,0.5666666666666667,0.09826589595375723,0.0,0.0,0.008285163776493257,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/236790864.jpg,8,2,2,0.10568400770712909,0.009152215799614644,0.0024084778420038534,0.11878612716763005,0.12996146435452793,0.914003345178115,0.16184971098265896,0.07090558766859345,2625.0533900137734,0.04079961464354528,0.21666666666666667,0.27167630057803466,0.0,0.0,0.06425818882466282,-1.0,-1.0,-1.0,0,0,0,0,1
./datasets/Organised/20260306-handFlying-2/262557327.jpg,8,2,2,0.16502890173410403,0.010789980732177264,0.0029865125240847784,0.12697495183044316,0.12774566473988438,0.9939590367309191,0.15366088631984587,0.07003853564547206,1221.4272227512522,0.16421001926782275,0.9166666666666666,0.2832369942196532,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,1
./datasets/Organised/20260306-handFlying-2/181925147.jpg,6,2,0,0.16368015414258189,0.01021194605009634,0.0035645472061657034,0.14258188824662812,0.13921001926782273,1.0242140959568746,0.17157996146435453,0.07302504816955684,5279.077630494021,0.08627167630057804,0.4166666666666667,0.26011560693641617,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/214824382.jpg,8,2,2,0.07495183044315992,0.00394990366088632,0.0023121387283236996,0.048747591522158,0.05539499036608863,0.8799841143737267,0.06339113680154143,0.025240847784200385,866.620454928516,0.0628131021194605,0.2,0.5953757225433526,0.0,0.0,0.07408477842003854,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/41059080.jpg,7,2,1,0.02167630057803468,0.004046242774566474,0.002119460500963391,0.07398843930635839,0.06339113680154143,1.1671548403233396,0.08757225433526011,0.03901734104046243,767.3065069831935,0.008333333333333333,0.48333333333333334,0.03468208092485549,0.0,0.0,0.011368015414258189,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/69892188.jpg,8,2,2,0.004142581888246628,0.005876685934489403,0.0032755298651252407,0.06416184971098265,0.06319845857418112,1.015227838315607,0.07861271676300578,0.04277456647398844,1075.0641354446266,0.0009152215799614644,0.1,0.023121387283236993,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/40925758.jpg,6,2,0,0.8501926782273603,0.011849710982658959,0.005009633911368015,0.14942196531791907,0.1871868978805395,0.7982458642346522,0.20327552986512523,0.09325626204238921,9084.683327309818,0.8623795761078998,1.0,1.0,0.0,0.0,0.843159922928709,-1.0,-1.0,-1.0,0,0,0,1,0
./datasets/Organised/20260306-handFlying-2/108891877.jpg,7,2,1,0.04566473988439306,0.002697495183044316,0.0012524084778420038,0.0394990366088632,0.045472061657032756,0.8686249654085997,0.051252408477842,0.019171483622350674,592.0838341482249,0.026878612716763006,0.25,0.2543352601156069,0.0,0.0,0.031791907514450865,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/173891377.jpg,8,2,2,0.0017341040462427746,0.0019267822736030828,0.0018304431599229288,0.033236994219653176,0.02928709055876686,1.1348296725921,0.038535645472061654,0.015703275529865127,481.17448903144845,0.00028901734104046245,0.03333333333333333,0.028901734104046242,0.0,0.0,9.633911368015414e-05,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/198824510.jpg,8,2,2,0.27822736030828515,0.015221579961464355,0.0056840077071290945,0.21319845857418113,0.22552986512524084,0.945318320203262,0.2674373795761079,0.11329479768786127,8157.7684209202525,0.2735549132947977,0.6666666666666666,0.5838150289017341,0.0,0.0,0.2468208092485549,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/141624951.jpg,7,2,1,0.020616570327552985,0.0025048169556840076,0.0009633911368015414,0.028709055876685933,0.03497109826589596,0.8209131650725798,0.04238921001926782,0.01878612716763006,565.668207164363,0.012379576107899807,0.13333333333333333,0.15606936416184972,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/272923958.jpg,8,2,2,0.14884393063583815,0.0037572254335260114,0.0019267822736030828,0.049132947976878616,0.061078998073217726,0.8044032339028898,0.06859344894026975,0.0313102119460501,1240.629718658232,0.13978805394990365,0.6,0.3352601156069364,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/221890984.jpg,8,2,2,0.22764932562620424,0.009441233140655106,0.0032755298651252407,0.11676300578034682,0.1338150289017341,0.8725636737142309,0.15096339113680154,0.06618497109826589,3576.8738720156225,0.11608863198458574,0.4166666666666667,0.4508670520231214,0.0,0.0,0.20626204238921003,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/71958846.jpg,6,2,0,0.2810211946050096,0.015414258188824663,0.004720616570327553,0.18872832369942197,0.20847784200385355,0.9052636799274503,0.2451830443159923,0.10674373795761079,6064.912878219193,0.23328516377649325,0.4166666666666667,0.8901734104046243,0.0,0.0,0.23564547206165704,-1.0,-1.0,-1.0,0,0,0,1,0
./datasets/Organised/20260306-handFlying-2/116691812.jpg,6,2,0,0.18776493256262042,0.009152215799614644,0.0036608863198458576,0.12398843930635838,0.12668593448940269,0.9786994989347537,0.1485549132947977,0.06175337186897881,5245.7227573776445,0.17384393063583814,0.5666666666666667,0.5664739884393064,0.0,0.0,0.18333333333333332,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/45125717.jpg,8,2,2,0.0007707129094412332,0.0029865125240847784,0.001445086705202312,0.038053949903660886,0.03911368015414258,0.9728815307628342,0.046242774566473986,0.017822736030828516,474.13660258909056,0.0003853564547206166,0.05,0.023121387283236993,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/280857183.jpg,7,2,1,0.8805394990366089,0.0064547206165703275,0.0037572254335260114,0.129383429672447,0.15645472061657031,0.8269651576980684,0.17215799614643545,0.07427745664739885,8783.081056611758,0.8596339113680154,1.0,1.0,0.0,0.0,0.8742774566473989,-1.0,-1.0,-1.0,0,0,0,1,0
./datasets/Organised/20260306-handFlying-2/210924405.jpg,8,2,2,0.008285163776493257,0.006551059730250481,0.0036608863198458576,0.0884393063583815,0.06984585741811175,1.2661887682214978,0.10211946050096339,0.05558766859344894,1679.3774085613732,0.0018304431599229288,0.11666666666666667,0.028901734104046242,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/190958422.jpg,6,2,0,0.07649325626204238,0.005876685934489403,0.0025048169556840076,0.08140655105973026,0.09431599229287091,0.8631164870795344,0.11001926782273604,0.05192678227360308,3530.5059073139755,0.06199421965317919,0.35,0.34104046242774566,0.0,0.0,0.06984585741811175,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/193491205.jpg,8,2,2,0.14739884393063585,0.007129094412331407,0.0029865125240847784,0.08641618497109826,0.09778420038535646,0.883734804761307,0.1153179190751445,0.05067437379576108,2211.468111159373,0.13357418111753372,0.4,0.5433526011560693,0.0,0.0,0.13911368015414258,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/83425421.jpg,6,2,0,0.617533718689788,0.013583815028901734,0.004046242774566474,0.15202312138728324,0.18526011560693642,0.8205883943278559,0.20674373795761078,0.09470134874759152,9551.883945300175,0.5811657032755299,0.75,1.0,0.0,0.0,0.6014450867052024,-1.0,-1.0,-1.0,0,0,0,1,0
./datasets/Organised/20260306-handFlying-2/204924453.jpg,6,2,0,0.045857418111753374,0.0064547206165703275,0.0024084778420038534,0.0827552986512524,0.07842003853564547,1.0552690986569484,0.10134874759152215,0.048073217726396916,3259.563082730982,0.017822736030828516,0.43333333333333335,0.12138728323699421,0.0,0.0,0.008574181117533719,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/178958116.jpg,8,2,2,0.030635838150289016,0.005394990366088632,0.002601156069364162,0.07071290944123314,0.07851637764932562,0.9006020266882981,0.09258188824662814,0.04277456647398844,2155.6524257037954,0.009441233140655106,0.21666666666666667,0.12716763005780346,0.0,0.0,0.0128131021194605,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/277457210.jpg,8,2,2,0.061078998073217726,0.0016377649325626203,0.0011560693641618498,0.023410404624277455,0.032466281310211946,0.7210460401842815,0.03526011560693642,0.013198458574181117,364.24680443716795,0.04821772639691715,0.3,0.3063583815028902,0.0,0.0,0.05452793834296724,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/265790636.jpg,8,2,2,0.007032755298651252,0.0029865125240847784,0.0023121387283236996,0.03940269749518305,0.04123314065510597,0.9555843014835296,0.04826589595375722,0.02418111753371869,662.7050357234343,0.0016377649325626203,0.08333333333333333,0.04046242774566474,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/149724886.jpg,6,2,0,0.027071290944123316,0.0029865125240847784,0.0010597302504816955,0.041425818882466284,0.03911368015414258,1.0590862233620728,0.05077071290944123,0.024373795761079,843.1977442911187,0.01695568400770713,0.6166666666666667,0.05202312138728324,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/203857816.jpg,8,2,2,0.19210019267822737,0.011849710982658959,0.0035645472061657034,0.1722543352601156,0.18400770712909442,0.936120567051578,0.21907514450867052,0.08795761078998073,3946.6998874744304,0.1216281310211946,0.43333333333333335,0.47398843930635837,0.0,0.0,0.14335260115606938,-1.0,-1.0,-1.0,0,0,0,0,1
./datasets/Organised/20260306-handFlying-2/90358699.jpg,6,2,0,0.12947976878612716,0.015414258188824663,0.0056840077071290945,0.2014450867052023,0.22360308285163777,0.9009007534037827,0.2564547206165703,0.10915221579961465,7521.325140462056,0.0657514450867052,0.43333333333333335,0.3063583815028902,0.0,0.0,0.04335260115606936,-1.0,-1.0,-1.0,0,0,0,0,1
./datasets/Organised/20260306-handFlying-2/152991535.jpg,6,2,0,0.0,0.0004816955684007707,0.0001926782273603083,0.005009633911368015,0.005202312138728324,0.9627778956563534,0.006262042389210019,0.0023121387283236996,484.4874759152216,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/205057785.jpg,8,2,2,0.351252408477842,0.016473988439306357,0.004624277456647399,0.2388246628131021,0.2522157996146435,0.946902280807611,0.3042389210019268,0.12447013487475915,6404.488463660292,0.2538053949903661,1.0,0.3988439306358382,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,1
./datasets/Organised/20260306-handFlying-2/174891378.jpg,8,2,2,0.1464354527938343,0.005009633911368015,0.002697495183044316,0.09730250481695568,0.10558766859344894,0.9215241191420103,0.1220616570327553,0.04980732177263969,5917.642123989739,0.08328516377649325,0.3,0.5375722543352601,0.0,0.0,0.14739884393063585,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/264623976.jpg,8,2,2,0.0,0.001445086705202312,0.001348747591522158,0.01907514450867052,0.018497109826589597,1.0311942510608019,0.022447013487475916,0.012716763005780347,394.62994541711686,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/260857340.jpg,8,2,2,0.2342967244701349,0.015510597302504817,0.0037572254335260114,0.18246628131021195,0.1663776493256262,1.0966928872772612,0.2105009633911368,0.10038535645472062,1662.5363532582667,0.2150770712909441,1.0,0.3583815028901734,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,1
./datasets/Organised/20260306-handFlying-2/117291810.jpg,6,2,0,0.1644508670520231,0.007032755298651252,0.003179190751445087,0.08304431599229287,0.09315992292870906,0.8914071842744852,0.11078998073217726,0.05057803468208093,3979.351277245036,0.1485549132947977,0.5166666666666667,0.5953757225433526,0.0,0.0,0.15770712909441234,-1.0,-1.0,-1.0,0,0,0,0,0
./datasets/Organised/20260306-handFlying-2/172324709.jpg,8,2,2,0.0,9.633911368015414e-05,0.0001926782273603083,0.0017341040462427746,0.001445086705202312,1.1991701742394265,0.0022157996146435453,0.0015414258188824663,14.908086499159117,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,0,0
